uso_id;reparo_id;peca_id;quantidade;custo_total
1654,0;1034,0;27,0;2,0;597,95
1655,0;1034,0;69,0;2,0;440,7
1656,0;1035,0;50,0;1,0;504,13
1657,0;1036,0;62,0;1,0;319,97
1658,0;1037,0;44,0;2,0;406,82
1659,0;1037,0;7,0;1,0;387,43
1660,0;1037,0;39,0;1,0;373,65
1661,0;1038,0;75,0;2,0;730,26
1662,0;1038,0;62,0;2,0;312,53
1663,0;1039,0;70,0;2,0;423,78
1664,0;1040,0;2,0;2,0;74,87
1665,0;1042,0;48,0;1,0;712,55
1666,0;1042,0;44,0;2,0;142,81
1667,0;1042,0;4,0;1,0;475,22
1668,0;1043,0;24,0;2,0;834,82
1669,0;1043,0;80,0;1,0;845,49
1670,0;1045,0;40,0;2,0;61,16
1671,0;1046,0;8,0;2,0;812,4
1672,0;1047,0;9,0;2,0;289,73
1673,0;1048,0;60,0;1,0;792,78
1674,0;1049,0;4,0;1,0;695,09
1675,0;1052,0;40,0;1,0;740,39
1676,0;1053,0;46,0;1,0;244,7
1677,0;1053,0;43,0;1,0;74,67
1678,0;1055,0;41,0;2,0;399,57
1679,0;1055,0;62,0;2,0;495,2
1680,0;1057,0;36,0;1,0;798,82
1681,0;1057,0;69,0;2,0;706,61
1682,0;1057,0;76,0;2,0;444,85
1683,0;1058,0;23,0;2,0;589,96
1684,0;1059,0;51,0;1,0;199,64
1685,0;1059,0;63,0;1,0;310,59
1686,0;1059,0;10,0;1,0;676,04
1687,0;1060,0;63,0;2,0;794,09
1688,0;1060,0;2,0;2,0;565,72
1689,0;1060,0;9,0;1,0;757,98
1690,0;1061,0;73,0;1,0;771,08
1691,0;1061,0;29,0;1,0;619,2
1692,0;1062,0;4,0;1,0;22,56
1693,0;1062,0;6,0;2,0;149,68
1694,0;1063,0;26,0;1,0;98,49
1695,0;1063,0;11,0;2,0;820,4
1696,0;1065,0;68,0;1,0;256,39
1697,0;1066,0;73,0;1,0;663,67
1698,0;1066,0;26,0;2,0;82,95
1699,0;1067,0;50,0;2,0;438,6
1700,0;1067,0;18,0;2,0;157,18
1701,0;1067,0;62,0;1,0;558,53
1702,0;1068,0;33,0;2,0;701,96
1703,0;1068,0;73,0;1,0;137,31
1704,0;1068,0;18,0;1,0;585,75
1705,0;1069,0;74,0;1,0;289,65
1706,0;1069,0;41,0;1,0;266,17
1707,0;1069,0;48,0;2,0;205,12
1708,0;1070,0;14,0;1,0;310,42
1709,0;1070,0;15,0;2,0;583,67
1710,0;1072,0;45,0;1,0;120,46
1711,0;1073,0;59,0;1,0;808,59
1712,0;1073,0;49,0;1,0;533,59
1713,0;1073,0;41,0;1,0;789,78
1714,0;1075,0;19,0;2,0;612,82
1715,0;1075,0;7,0;2,0;672,12
1716,0;1075,0;74,0;1,0;81,1
1717,0;1076,0;17,0;2,0;265,44
1718,0;1077,0;39,0;1,0;733,8
1719,0;1077,0;29,0;2,0;26,75
1720,0;1078,0;25,0;1,0;459,96
1721,0;1078,0;13,0;2,0;303,87
1722,0;1078,0;52,0;1,0;844,45
1723,0;1079,0;79,0;2,0;446,5
1724,0;1079,0;37,0;2,0;376,0
1725,0;1081,0;29,0;2,0;52,26
1726,0;1082,0;29,0;1,0;137,88
1727,0;1083,0;58,0;1,0;730,15
1728,0;1083,0;27,0;2,0;366,33
1729,0;1083,0;46,0;1,0;183,17
1730,0;1084,0;41,0;1,0;568,41
1731,0;1085,0;56,0;2,0;693,65
1732,0;1086,0;67,0;1,0;395,3
1733,0;1086,0;32,0;2,0;527,19
1734,0;1086,0;57,0;2,0;690,27
1735,0;1087,0;23,0;1,0;77,7
1736,0;1088,0;73,0;2,0;629,06
1737,0;1089,0;3,0;2,0;376,68
1738,0;1089,0;55,0;2,0;548,6
1739,0;1090,0;25,0;1,0;152,53
1740,0;1091,0;12,0;2,0;710,92
1741,0;1092,0;54,0;1,0;260,19
1742,0;1093,0;5,0;1,0;719,08
1743,0;1093,0;68,0;1,0;214,19
1744,0;1093,0;47,0;2,0;823,44
1745,0;1094,0;45,0;1,0;693,37
1746,0;1094,0;50,0;1,0;729,26
1747,0;1094,0;69,0;2,0;326,44
1748,0;1095,0;51,0;1,0;570,07
1749,0;1095,0;22,0;1,0;449,8
1750,0;1095,0;26,0;2,0;301,47
1751,0;1096,0;44,0;2,0;99,27
1752,0;1096,0;69,0;2,0;353,6
1753,0;1096,0;29,0;2,0;18,21
1754,0;1097,0;30,0;2,0;436,56
1755,0;1097,0;37,0;2,0;339,43
1756,0;1097,0;25,0;1,0;332,44
1757,0;1099,0;29,0;2,0;647,85
1758,0;1099,0;17,0;1,0;593,36
1759,0;1100,0;8,0;1,0;403,87
1760,0;1101,0;57,0;1,0;748,74
1761,0;1101,0;7,0;2,0;650,93
1762,0;1103,0;15,0;1,0;409,38
1763,0;1104,0;20,0;2,0;25,17
1764,0;1104,0;38,0;1,0;123,38
1765,0;1105,0;75,0;1,0;191,04
1766,0;1106,0;57,0;2,0;703,6
1767,0;1107,0;10,0;1,0;79,37
1768,0;1108,0;41,0;2,0;191,17
1769,0;1109,0;20,0;1,0;798,11
1770,0;1110,0;16,0;1,0;252,28
1771,0;1110,0;54,0;1,0;253,35
1772,0;1111,0;39,0;1,0;302,19
1773,0;1111,0;31,0;2,0;644,52
1774,0;1114,0;53,0;2,0;570,81
1775,0;1114,0;53,0;1,0;819,28
1776,0;1114,0;19,0;1,0;438,44
1777,0;1115,0;69,0;1,0;551,11
1778,0;1115,0;45,0;1,0;435,65
1779,0;1116,0;28,0;1,0;748,48
1780,0;1117,0;54,0;2,0;26,11
1781,0;1117,0;27,0;2,0;557,88
1782,0;1117,0;70,0;2,0;795,33
1783,0;1118,0;29,0;1,0;19,91
1784,0;1118,0;51,0;2,0;49,53
1785,0;1118,0;50,0;2,0;520,73
1786,0;1119,0;15,0;2,0;564,46
1787,0;1119,0;19,0;2,0;637,32
1788,0;1120,0;29,0;2,0;610,29
1789,0;1120,0;49,0;1,0;516,62
1790,0;1121,0;17,0;2,0;802,95
1791,0;1123,0;38,0;2,0;280,22
1792,0;1124,0;73,0;2,0;272,31
1793,0;1124,0;29,0;2,0;813,93
1794,0;1124,0;6,0;1,0;653,17
1795,0;1125,0;41,0;2,0;678,3
1796,0;1126,0;66,0;2,0;246,78
1797,0;1126,0;57,0;1,0;684,62
1798,0;1127,0;3,0;2,0;820,33
1799,0;1128,0;51,0;2,0;207,45
1800,0;1128,0;21,0;2,0;136,97
1801,0;1128,0;53,0;1,0;794,85
1802,0;1129,0;22,0;2,0;802,89
1803,0;1129,0;74,0;1,0;72,2
1804,0;1129,0;77,0;1,0;185,84
1805,0;1130,0;45,0;1,0;358,09
1806,0;1131,0;3,0;2,0;141,88
1807,0;1131,0;79,0;1,0;242,79
1808,0;1131,0;60,0;1,0;165,78
1809,0;1132,0;79,0;2,0;34,31
1810,0;1132,0;15,0;2,0;802,64
1811,0;1133,0;1,0;1,0;83,64
1812,0;1134,0;54,0;1,0;693,75
1813,0;1134,0;69,0;2,0;809,87
1814,0;1135,0;16,0;2,0;662,42
1815,0;1135,0;29,0;1,0;494,91
1816,0;1138,0;1,0;1,0;86,89
1817,0;1140,0;61,0;2,0;748,07
1818,0;1140,0;34,0;1,0;75,35
1819,0;1140,0;15,0;2,0;757,39
1820,0;1141,0;14,0;2,0;251,99
1821,0;1142,0;38,0;2,0;448,45
1822,0;1142,0;77,0;1,0;661,44
1823,0;1143,0;19,0;2,0;237,54
1824,0;1143,0;68,0;1,0;518,53
1825,0;1143,0;61,0;1,0;389,94
1826,0;1144,0;44,0;2,0;396,14
1827,0;1146,0;13,0;1,0;659,31
1828,0;1146,0;48,0;2,0;126,82
1829,0;1146,0;61,0;1,0;522,87
1830,0;1147,0;22,0;1,0;641,37
1831,0;1147,0;11,0;2,0;341,95
1832,0;1147,0;63,0;1,0;179,03
1833,0;1148,0;25,0;2,0;617,49
1834,0;1148,0;60,0;1,0;169,11
1835,0;1148,0;1,0;1,0;394,93
1836,0;1149,0;57,0;1,0;183,91
1837,0;1151,0;45,0;1,0;26,93
1838,0;1152,0;6,0;2,0;232,44
1839,0;1152,0;57,0;2,0;597,71
1840,0;1153,0;2,0;2,0;178,23
1841,0;1154,0;32,0;1,0;51,09
1842,0;1155,0;53,0;2,0;358,74
1843,0;1155,0;72,0;2,0;724,89
1844,0;1157,0;42,0;2,0;204,83
1845,0;1157,0;7,0;1,0;354,96
1846,0;1158,0;48,0;1,0;497,14
1847,0;1158,0;36,0;1,0;663,63
1848,0;1159,0;37,0;1,0;386,72
1849,0;1159,0;18,0;1,0;78,43
1850,0;1160,0;57,0;2,0;106,2
1851,0;1160,0;22,0;2,0;307,76
1852,0;1160,0;69,0;2,0;434,89
1853,0;1161,0;74,0;1,0;358,9
1854,0;1161,0;30,0;1,0;130,92
1855,0;1161,0;30,0;1,0;613,62
1856,0;1164,0;66,0;1,0;110,09
1857,0;1164,0;2,0;1,0;36,67
1858,0;1164,0;67,0;1,0;141,1
1859,0;1165,0;5,0;1,0;195,06
1860,0;1166,0;12,0;2,0;504,36
1861,0;1166,0;24,0;2,0;667,5
1862,0;1166,0;54,0;2,0;827,68
1863,0;1167,0;62,0;1,0;176,58
1864,0;1167,0;24,0;1,0;148,61
1865,0;1168,0;22,0;2,0;224,84
1866,0;1168,0;61,0;2,0;251,33
1867,0;1168,0;15,0;1,0;116,89
1868,0;1173,0;70,0;1,0;346,32
1869,0;1173,0;1,0;1,0;487,21
1870,0;1174,0;66,0;2,0;171,71
1871,0;1175,0;31,0;1,0;200,27
1872,0;1176,0;34,0;1,0;55,53
1873,0;1177,0;70,0;1,0;447,68
1874,0;1177,0;38,0;1,0;484,41
1875,0;1177,0;56,0;1,0;175,27
1876,0;1179,0;33,0;1,0;540,48
1877,0;1179,0;59,0;2,0;37,89
1878,0;1179,0;51,0;2,0;208,92
1879,0;1181,0;62,0;2,0;293,7
1880,0;1181,0;40,0;2,0;709,77
1881,0;1183,0;16,0;1,0;602,27
1882,0;1183,0;33,0;1,0;136,75
1883,0;1183,0;2,0;1,0;441,68
1884,0;1184,0;48,0;1,0;478,27
1885,0;1184,0;33,0;2,0;303,21
1886,0;1185,0;35,0;1,0;413,56
1887,0;1185,0;62,0;1,0;149,18
1888,0;1185,0;19,0;2,0;49,92
1889,0;1186,0;14,0;2,0;629,32
1890,0;1187,0;35,0;1,0;268,21
1891,0;1188,0;44,0;2,0;729,8
1892,0;1188,0;28,0;1,0;389,68
1893,0;1188,0;21,0;2,0;324,1
1894,0;1190,0;44,0;1,0;573,61
1895,0;1191,0;33,0;2,0;610,56
1896,0;1191,0;71,0;2,0;299,27
1897,0;1192,0;78,0;2,0;681,29
1898,0;1192,0;15,0;2,0;628,19
1899,0;1193,0;33,0;1,0;114,63
1900,0;1194,0;71,0;1,0;815,66
1901,0;1194,0;80,0;2,0;278,7
1902,0;1196,0;71,0;2,0;638,86
1903,0;1197,0;24,0;2,0;430,19
1904,0;1199,0;39,0;2,0;164,51
1905,0;1199,0;17,0;2,0;225,63
1906,0;1200,0;61,0;1,0;111,28
1907,0;1200,0;34,0;1,0;56,78
1908,0;1201,0;57,0;1,0;795,3
1909,0;1201,0;57,0;1,0;759,56
1910,0;1202,0;20,0;1,0;795,32
1911,0;1202,0;75,0;1,0;435,11
1912,0;1204,0;15,0;2,0;719,46
1913,0;1205,0;66,0;1,0;765,32
1914,0;1206,0;13,0;1,0;159,28
1915,0;1206,0;22,0;1,0;756,15
1916,0;1207,0;41,0;1,0;704,23
1917,0;1207,0;56,0;2,0;206,52
1918,0;1208,0;67,0;1,0;265,34
1919,0;1209,0;36,0;1,0;40,27
1920,0;1209,0;52,0;1,0;104,42
1921,0;1209,0;32,0;1,0;519,77
1922,0;1210,0;68,0;1,0;412,93
1923,0;1211,0;18,0;2,0;801,03
1924,0;1211,0;61,0;1,0;265,96
1925,0;1212,0;33,0;2,0;121,9
1926,0;1214,0;9,0;1,0;538,91
1927,0;1215,0;52,0;2,0;459,38
1928,0;1215,0;27,0;1,0;203,6
1929,0;1215,0;21,0;2,0;809,61
1930,0;1216,0;72,0;1,0;141,77
1931,0;1217,0;69,0;2,0;520,05
1932,0;1218,0;49,0;1,0;829,8
1933,0;1218,0;48,0;2,0;383,74
1934,0;1219,0;67,0;2,0;584,62
1935,0;1220,0;12,0;1,0;234,47
1936,0;1220,0;66,0;2,0;308,61
1937,0;1221,0;17,0;1,0;607,49
1938,0;1221,0;72,0;1,0;506,99
1939,0;1221,0;61,0;1,0;725,56
1940,0;1222,0;18,0;2,0;303,47
1941,0;1222,0;4,0;2,0;503,76
1942,0;1222,0;27,0;2,0;158,44
1943,0;1223,0;59,0;2,0;390,3
1944,0;1223,0;54,0;2,0;689,02
1945,0;1223,0;30,0;2,0;745,56
1946,0;1224,0;50,0;1,0;799,96
1947,0;1225,0;61,0;2,0;474,01
1948,0;1226,0;67,0;1,0;702,75
1949,0;1227,0;34,0;1,0;523,2
1950,0;1228,0;39,0;1,0;800,94
1951,0;1229,0;49,0;2,0;569,84
1952,0;1229,0;8,0;1,0;135,79
1953,0;1229,0;11,0;1,0;548,63
1954,0;1230,0;34,0;1,0;189,56
1955,0;1230,0;25,0;2,0;147,02
1956,0;1230,0;41,0;1,0;196,76
1957,0;1231,0;41,0;2,0;340,78
1958,0;1232,0;77,0;1,0;734,36
1959,0;1232,0;76,0;2,0;635,58
1960,0;1233,0;75,0;1,0;545,89
1961,0;1234,0;63,0;1,0;72,99
1962,0;1234,0;54,0;2,0;715,59
1963,0;1235,0;50,0;2,0;566,97
1964,0;1236,0;42,0;1,0;647,81
1965,0;1236,0;57,0;1,0;634,32
1966,0;1237,0;5,0;2,0;484,71
1967,0;1237,0;72,0;2,0;126,95
1968,0;1238,0;34,0;2,0;666,35
1969,0;1239,0;43,0;1,0;115,51
1970,0;1241,0;34,0;1,0;516,07
1971,0;1242,0;17,0;1,0;458,39
1972,0;1242,0;13,0;1,0;501,61
1973,0;1243,0;78,0;1,0;378,51
1974,0;1243,0;1,0;1,0;700,92
1975,0;1243,0;56,0;1,0;351,77
1976,0;1244,0;77,0;1,0;212,35
1977,0;1244,0;24,0;1,0;333,51
1978,0;1245,0;74,0;1,0;326,3
1979,0;1246,0;64,0;2,0;512,77
1980,0;1246,0;28,0;2,0;162,92
1981,0;1246,0;5,0;2,0;778,61
1982,0;1247,0;20,0;1,0;800,87
1983,0;1247,0;31,0;2,0;227,1
1984,0;1247,0;58,0;2,0;664,11
1985,0;1249,0;79,0;2,0;216,17
1986,0;1249,0;11,0;2,0;671,1
1987,0;1249,0;44,0;1,0;716,01
1988,0;1250,0;25,0;1,0;408,73
1989,0;1250,0;41,0;1,0;715,72
1990,0;1252,0;77,0;1,0;153,2
1991,0;1252,0;59,0;1,0;831,01
1992,0;1254,0;3,0;2,0;152,97
1993,0;1254,0;68,0;2,0;766,74
1994,0;1257,0;25,0;1,0;253,2
1995,0;1257,0;5,0;2,0;849,74
1996,0;1258,0;43,0;1,0;457,15
1997,0;1258,0;12,0;1,0;483,9
1998,0;1259,0;20,0;2,0;329,9
1999,0;1259,0;80,0;2,0;350,1
2000,0;1259,0;39,0;1,0;673,28
2001,0;1260,0;44,0;1,0;698,96
2002,0;1260,0;74,0;2,0;299,29
2003,0;1261,0;57,0;2,0;838,99
2004,0;1261,0;50,0;1,0;385,33
2005,0;1262,0;38,0;1,0;388,9
2006,0;1262,0;79,0;2,0;707,59
2007,0;1262,0;51,0;2,0;467,27
2008,0;1266,0;15,0;2,0;94,03
2009,0;1266,0;60,0;1,0;643,18
2010,0;1266,0;19,0;2,0;238,7
2011,0;1267,0;74,0;2,0;654,09
2012,0;1267,0;27,0;2,0;572,58
2013,0;1267,0;78,0;2,0;200,26
2014,0;1268,0;59,0;2,0;776,29
2015,0;1268,0;36,0;1,0;711,43
2016,0;1269,0;48,0;2,0;682,06
2017,0;1269,0;23,0;1,0;533,21
2018,0;1269,0;57,0;2,0;546,96
2019,0;1271,0;8,0;1,0;602,18
2020,0;1271,0;56,0;2,0;650,11
2021,0;1271,0;36,0;1,0;192,99
2022,0;1272,0;65,0;2,0;311,89
2023,0;1273,0;61,0;1,0;386,87
2024,0;1273,0;68,0;2,0;389,48
2025,0;1273,0;6,0;1,0;528,12
2026,0;1275,0;8,0;1,0;304,55
2027,0;1276,0;56,0;2,0;199,33
2028,0;1276,0;26,0;2,0;651,77
2029,0;1277,0;47,0;2,0;508,01
2030,0;1278,0;38,0;1,0;82,73
2031,0;1280,0;21,0;1,0;316,18
2032,0;1280,0;10,0;2,0;384,54
2033,0;1281,0;29,0;1,0;43,32
2034,0;1282,0;22,0;2,0;91,95
2035,0;1282,0;6,0;2,0;134,89
2036,0;1282,0;38,0;1,0;52,18
2037,0;1283,0;21,0;1,0;752,22
2038,0;1284,0;13,0;1,0;198,18
2039,0;1284,0;9,0;2,0;173,76
2040,0;1284,0;48,0;1,0;316,14
2041,0;1285,0;78,0;2,0;596,31
2042,0;1285,0;62,0;1,0;79,63
2043,0;1286,0;45,0;2,0;407,88
2044,0;1286,0;46,0;1,0;660,29
2045,0;1287,0;15,0;1,0;534,94
2046,0;1288,0;54,0;1,0;358,74
2047,0;1288,0;74,0;1,0;351,33
2048,0;1288,0;25,0;1,0;129,69
2049,0;1289,0;38,0;1,0;35,59
2050,0;1290,0;27,0;1,0;488,34
2051,0;1290,0;64,0;2,0;491,3
2052,0;1290,0;31,0;1,0;27,72
2053,0;1291,0;77,0;1,0;548,63
2054,0;1291,0;4,0;1,0;410,12
2055,0;1291,0;43,0;2,0;167,02
2056,0;1292,0;52,0;1,0;117,88
2057,0;1292,0;15,0;2,0;628,95
2058,0;1292,0;72,0;2,0;192,26
2059,0;1293,0;33,0;2,0;73,44
2060,0;1293,0;20,0;1,0;767,5
2061,0;1294,0;76,0;1,0;605,35
2062,0;1295,0;65,0;2,0;595,98
2063,0;1295,0;71,0;2,0;564,82
2064,0;1295,0;63,0;1,0;703,1
2065,0;1296,0;74,0;1,0;743,49
2066,0;1296,0;63,0;2,0;131,31
2067,0;1297,0;32,0;1,0;559,01
2068,0;1298,0;46,0;2,0;519,14
2069,0;1299,0;28,0;2,0;754,01
2070,0;1299,0;51,0;2,0;629,0
2071,0;1300,0;39,0;2,0;666,89
2072,0;1300,0;80,0;2,0;840,41
2073,0;1301,0;28,0;1,0;642,3
2074,0;1301,0;59,0;1,0;280,82
2075,0;1302,0;33,0;1,0;491,46
2076,0;1302,0;51,0;2,0;784,1
2077,0;1302,0;39,0;1,0;824,73
2078,0;1303,0;10,0;2,0;49,11
2079,0;1303,0;47,0;1,0;700,04
2080,0;1304,0;38,0;1,0;598,79
2081,0;1304,0;40,0;2,0;820,6
2082,0;1306,0;15,0;1,0;802,86
2083,0;1306,0;63,0;2,0;582,0
2084,0;1307,0;47,0;2,0;142,16
2085,0;1307,0;31,0;2,0;244,91
2086,0;1308,0;18,0;1,0;644,85
2087,0;1308,0;3,0;1,0;66,42
2088,0;1310,0;57,0;2,0;436,45
2089,0;1311,0;78,0;2,0;217,02
2090,0;1312,0;80,0;2,0;89,49
2091,0;1312,0;73,0;2,0;747,56
2092,0;1312,0;64,0;1,0;785,76
2093,0;1313,0;47,0;2,0;778,19
2094,0;1313,0;37,0;1,0;289,78
2095,0;1313,0;52,0;1,0;134,81
2096,0;1314,0;57,0;1,0;583,33
2097,0;1314,0;75,0;1,0;18,04
2098,0;1314,0;7,0;1,0;283,51
2099,0;1315,0;43,0;2,0;815,84
2100,0;1315,0;48,0;1,0;270,83
2101,0;1316,0;13,0;1,0;739,07
2102,0;1318,0;7,0;1,0;639,18
2103,0;1318,0;80,0;1,0;214,85
2104,0;1319,0;45,0;1,0;591,97
2105,0;1319,0;70,0;1,0;175,74
2106,0;1319,0;56,0;2,0;19,99
2107,0;1320,0;79,0;2,0;357,72
2108,0;1320,0;35,0;2,0;421,04
2109,0;1320,0;75,0;1,0;555,75
2110,0;1321,0;2,0;2,0;550,85
2111,0;1322,0;63,0;2,0;18,54
2112,0;1323,0;15,0;2,0;310,77
2113,0;1323,0;63,0;2,0;356,59
2114,0;1323,0;63,0;2,0;633,1
2115,0;1324,0;47,0;1,0;229,31
2116,0;1324,0;35,0;1,0;141,22
2117,0;1324,0;76,0;2,0;327,51
2118,0;1325,0;32,0;1,0;803,9
2119,0;1326,0;5,0;2,0;661,0
2120,0;1326,0;10,0;2,0;557,91
2121,0;1327,0;8,0;2,0;809,23
2122,0;1328,0;16,0;1,0;376,06
2123,0;1328,0;72,0;1,0;431,93
2124,0;1328,0;11,0;1,0;671,85
2125,0;1329,0;4,0;1,0;691,95
2126,0;1329,0;5,0;1,0;774,43
2127,0;1329,0;20,0;2,0;207,43
2128,0;1330,0;26,0;2,0;338,75
2129,0;1331,0;2,0;1,0;513,51
2130,0;1331,0;74,0;2,0;69,69
2131,0;1331,0;56,0;1,0;234,99
2132,0;1332,0;51,0;2,0;651,27
2133,0;1332,0;80,0;1,0;633,35
2134,0;1333,0;72,0;1,0;783,32
2135,0;1334,0;17,0;1,0;589,83
2136,0;1334,0;26,0;2,0;76,22
2137,0;1335,0;12,0;1,0;290,14
2138,0;1337,0;31,0;2,0;221,22
2139,0;1337,0;29,0;2,0;241,34
2140,0;1338,0;72,0;2,0;550,3
2141,0;1338,0;50,0;1,0;442,02
2142,0;1338,0;24,0;1,0;720,86
2143,0;1340,0;54,0;2,0;819,25
2144,0;1340,0;12,0;2,0;748,67
2145,0;1341,0;3,0;1,0;567,58
2146,0;1341,0;75,0;1,0;228,02
2147,0;1342,0;9,0;1,0;384,99
2148,0;1342,0;73,0;1,0;80,94
2149,0;1342,0;51,0;2,0;236,07
2150,0;1343,0;47,0;2,0;158,7
2151,0;1343,0;55,0;2,0;836,39
2152,0;1344,0;46,0;2,0;151,09
2153,0;1344,0;12,0;1,0;422,33
2154,0;1344,0;24,0;2,0;623,82
2155,0;1346,0;41,0;1,0;143,43
2156,0;1346,0;63,0;2,0;98,64
2157,0;1346,0;55,0;2,0;523,06
2158,0;1347,0;56,0;2,0;32,75
2159,0;1347,0;75,0;1,0;210,89
2160,0;1347,0;69,0;2,0;463,06
2161,0;1348,0;72,0;1,0;113,16
2162,0;1348,0;11,0;1,0;106,76
2163,0;1349,0;60,0;2,0;48,19
2164,0;1349,0;24,0;2,0;660,64
2165,0;1349,0;71,0;1,0;513,86
2166,0;1350,0;18,0;1,0;79,72
2167,0;1350,0;37,0;1,0;413,89
2168,0;1351,0;58,0;2,0;531,48
2169,0;1353,0;39,0;1,0;792,54
2170,0;1353,0;50,0;2,0;110,81
2171,0;1353,0;20,0;1,0;494,13
2172,0;1354,0;67,0;1,0;176,84
2173,0;1354,0;68,0;1,0;554,11
2174,0;1357,0;30,0;1,0;689,3
2175,0;1357,0;78,0;2,0;393,95
2176,0;1359,0;46,0;2,0;832,5
2177,0;1359,0;53,0;1,0;678,1
2178,0;1359,0;13,0;2,0;603,0
2179,0;1360,0;52,0;2,0;509,96
2180,0;1361,0;59,0;1,0;132,68
2181,0;1362,0;51,0;1,0;166,31
2182,0;1363,0;47,0;1,0;330,31
2183,0;1363,0;19,0;1,0;735,36
2184,0;1363,0;13,0;2,0;69,01
2185,0;1364,0;41,0;2,0;756,82
2186,0;1364,0;59,0;2,0;322,0
2187,0;1365,0;57,0;1,0;477,07
2188,0;1366,0;51,0;2,0;44,23
2189,0;1366,0;27,0;1,0;349,4
2190,0;1368,0;13,0;1,0;808,39
2191,0;1368,0;79,0;1,0;476,37
2192,0;1369,0;70,0;2,0;170,15
2193,0;1369,0;29,0;2,0;373,72
2194,0;1371,0;32,0;2,0;845,28
2195,0;1372,0;28,0;2,0;331,65
2196,0;1373,0;64,0;1,0;108,36
2197,0;1373,0;23,0;2,0;681,73
2198,0;1374,0;43,0;1,0;245,84
2199,0;1374,0;20,0;1,0;202,15
2200,0;1374,0;68,0;2,0;279,49
2201,0;1375,0;59,0;1,0;140,55
2202,0;1376,0;69,0;1,0;191,53
2203,0;1376,0;32,0;2,0;163,28
2204,0;1376,0;55,0;1,0;545,62
2205,0;1377,0;35,0;2,0;450,99
2206,0;1377,0;20,0;1,0;701,8
2207,0;1377,0;45,0;2,0;18,54
2208,0;1378,0;39,0;2,0;53,26
2209,0;1379,0;64,0;1,0;478,93
2210,0;1379,0;43,0;2,0;462,05
2211,0;1380,0;41,0;1,0;630,84
2212,0;1381,0;25,0;2,0;245,09
2213,0;1382,0;7,0;2,0;498,71
2214,0;1383,0;12,0;1,0;434,87
2215,0;1383,0;23,0;1,0;846,53
2216,0;1383,0;77,0;1,0;454,63
2217,0;1384,0;29,0;1,0;59,06
2218,0;1385,0;22,0;1,0;117,92
2219,0;1385,0;30,0;2,0;458,41
2220,0;1386,0;28,0;1,0;769,75
2221,0;1389,0;31,0;2,0;142,57
2222,0;1389,0;37,0;2,0;442,54
2223,0;1390,0;57,0;1,0;344,95
2224,0;1392,0;34,0;2,0;421,27
2225,0;1395,0;56,0;2,0;64,1
2226,0;1395,0;20,0;2,0;300,51
2227,0;1396,0;54,0;1,0;515,48
2228,0;1398,0;17,0;2,0;256,84
2229,0;1399,0;15,0;2,0;501,07
2230,0;1399,0;21,0;1,0;400,37
2231,0;1400,0;33,0;2,0;313,84
2232,0;1400,0;74,0;2,0;513,67
2233,0;1401,0;44,0;1,0;808,26
2234,0;1401,0;59,0;2,0;558,82
2235,0;1402,0;59,0;2,0;544,88
2236,0;1402,0;31,0;2,0;653,16
2237,0;1402,0;15,0;1,0;511,0
2238,0;1404,0;21,0;1,0;623,26
2239,0;1404,0;24,0;2,0;784,06
2240,0;1405,0;12,0;2,0;86,39
2241,0;1406,0;20,0;2,0;682,95
2242,0;1406,0;43,0;2,0;68,53
2243,0;1406,0;46,0;2,0;53,61
2244,0;1408,0;30,0;1,0;216,04
2245,0;1408,0;78,0;2,0;581,97
2246,0;1408,0;10,0;2,0;182,52
2247,0;1409,0;48,0;2,0;90,61
2248,0;1409,0;41,0;1,0;400,63
2249,0;1409,0;23,0;1,0;814,19
2250,0;1410,0;35,0;1,0;767,5
2251,0;1412,0;17,0;1,0;557,03
2252,0;1412,0;20,0;1,0;772,96
2253,0;1412,0;44,0;1,0;569,18
2254,0;1413,0;69,0;2,0;193,29
2255,0;1413,0;36,0;1,0;66,11
2256,0;1414,0;61,0;2,0;657,16
2257,0;1414,0;1,0;1,0;244,43
2258,0;1415,0;14,0;2,0;423,79
2259,0;1415,0;63,0;2,0;733,09
2260,0;1416,0;32,0;2,0;402,44
2261,0;1416,0;74,0;1,0;531,88
2262,0;1417,0;76,0;2,0;110,73
2263,0;1418,0;56,0;2,0;145,08
2264,0;1419,0;65,0;2,0;727,13
2265,0;1419,0;70,0;1,0;302,51
2266,0;1419,0;42,0;2,0;636,37
2267,0;1420,0;62,0;2,0;297,04
2268,0;1422,0;66,0;2,0;689,23
2269,0;1422,0;38,0;1,0;803,39
2270,0;1422,0;56,0;1,0;441,02
2271,0;1424,0;19,0;2,0;561,08
2272,0;1424,0;71,0;1,0;580,38
2273,0;1424,0;11,0;1,0;332,76
2274,0;1425,0;47,0;2,0;639,74
2275,0;1425,0;70,0;2,0;77,58
2276,0;1425,0;25,0;2,0;306,39
2277,0;1426,0;37,0;1,0;697,46
2278,0;1426,0;3,0;2,0;648,99
2279,0;1427,0;9,0;1,0;144,26
2280,0;1427,0;51,0;2,0;444,57
2281,0;1429,0;53,0;2,0;406,97
2282,0;1429,0;70,0;2,0;237,0
2283,0;1429,0;74,0;1,0;482,91
2284,0;1430,0;16,0;1,0;324,55
2285,0;1430,0;40,0;2,0;268,37
2286,0;1431,0;31,0;2,0;832,6
2287,0;1431,0;71,0;1,0;668,32
2288,0;1433,0;48,0;2,0;149,23
