guia_id,imposto_id,valor,data_vencimento,data_pagamento,status
1704,1704,19808.1,2026-06-06,2026-06-15,Pago
1705,1705,10188.63,2025-07-16,2025-07-13,Pago
1706,1706,35034.81,2025-08-11,2025-08-14,Pago
1707,1707,60295.97,2025-09-19,2025-09-18,Pago
1708,1708,26058.08,2025-10-16,2025-10-20,Pago
1709,1709,13046.06,2025-11-21,2025-11-28,Pago
1710,1710,26531.26,2025-12-17,2025-12-28,Pago
1711,1711,17949.05,2026-01-21,2026-01-20,Pago
1712,1712,27541.05,2026-02-20,2026-02-27,Pago
1713,1713,47439.3,2026-03-20,2026-04-02,Pago
1714,1714,40133.63,2026-04-15,2026-04-13,Pago
1715,1715,51376.09,2026-05-22,2026-05-22,Pago
1716,1716,55414.87,2026-06-10,2026-06-23,Pago
1717,1717,58173.1,2025-07-12,2025-07-18,Pago
1718,1718,47960.91,2025-08-18,2025-08-16,Pago
1719,1719,48925.56,2025-09-09,2025-09-14,Pago
1720,1720,23601.62,2025-10-13,2025-10-14,Pago
1721,1721,10148.16,2025-11-12,2025-11-25,Pago
1722,1722,24298.06,2025-12-18,2025-12-15,Pago
1723,1723,16158.83,2026-01-13,,Vencido
1724,1724,7764.44,2026-02-10,2026-02-24,Pago
1725,1725,12097.44,2026-03-16,2026-03-31,Pago
1726,1726,13027.38,2026-04-10,2026-04-25,Pago
1727,1727,3476.98,2026-05-21,2026-05-21,Pago
1728,1728,4783.42,2026-06-10,2026-06-09,Pago
1729,1729,37846.87,2025-07-14,,Vencido
1730,1730,53340.81,2025-08-16,2025-08-23,Pago
1731,1731,15375.11,2025-09-12,2025-09-25,Pago
1732,1732,34471.55,2025-10-20,2025-10-26,Pago
1733,1733,26775.6,2025-11-15,2025-11-26,Pago
1734,1734,26681.53,2025-12-09,2025-12-07,Pago
1735,1735,49774.16,2026-01-16,2026-01-26,Pago
1736,1736,3673.25,2026-02-14,2026-02-22,Pago
1737,1737,56018.05,2026-03-12,2026-03-14,Pago
1738,1738,49484.24,2026-04-22,2026-04-20,Pago
1739,1739,36845.83,2026-05-16,,Vencido
1740,1740,39468.43,2026-06-21,2026-07-01,Pago
1741,1741,64186.43,2025-07-19,2025-07-23,Pago
1742,1742,60568.48,2025-08-20,,Vencido
1743,1743,40851.52,2025-09-20,2025-09-19,Pago
1744,1744,58577.1,2025-10-18,2025-10-22,Pago
1745,1745,2102.07,2025-11-17,2025-11-18,Pago
1746,1746,44195.35,2025-12-16,2025-12-15,Pago
1747,1747,18838.21,2026-01-15,2026-01-21,Pago
1748,1748,42064.41,2026-02-21,2026-02-25,Pago
1749,1749,29746.81,2026-03-20,2026-03-26,Pago
1750,1750,23718.84,2026-04-17,2026-04-23,Pago
1751,1751,52115.42,2026-05-17,,Vencido
1752,1752,52761.41,2026-06-13,2026-06-25,Pago
1753,1753,9784.76,2025-07-20,2025-07-18,Pago
1754,1754,4368.48,2025-08-23,,Vencido
1755,1755,14394.17,2025-09-12,2025-09-20,Pago
1756,1756,41887.11,2025-10-09,2025-10-11,Pago
1757,1757,48615.21,2025-11-13,2025-11-12,Pago
1758,1758,16179.65,2025-12-23,2025-12-25,Pago
1759,1759,20898.49,2026-01-13,2026-01-26,Pago
1760,1760,60376.53,2026-02-09,2026-02-07,Pago
1761,1761,43205.03,2026-03-15,2026-03-27,Pago
1762,1762,60484.4,2026-04-18,2026-04-29,Pago
1763,1763,58210.27,2026-05-22,2026-05-22,Pago
1764,1764,60291.66,2026-06-16,2026-06-25,Pago
1765,1765,27004.4,2025-07-15,2025-07-14,Pago
1766,1766,54201.55,2025-08-22,2025-08-26,Pago
1767,1767,13411.85,2025-09-14,2025-09-17,Pago
1768,1768,4922.33,2025-10-16,2025-10-22,Pago
1769,1769,8600.18,2025-11-12,2025-11-14,Pago
1770,1770,20046.09,2025-12-23,2025-12-20,Pago
1771,1771,53878.2,2026-01-10,2026-01-13,Pago
1772,1772,2321.3,2026-02-11,2026-02-12,Pago
1773,1773,54879.17,2026-03-18,2026-03-26,Pago
1774,1774,31692.29,2026-04-21,2026-05-02,Pago
1775,1775,53664.12,2026-05-22,2026-06-02,Pago
1776,1776,40802.83,2026-06-16,2026-06-25,Pago
1777,1777,40289.92,2025-07-19,,Vencido
1778,1778,2235.36,2025-08-18,,Vencido
1779,1779,6065.34,2025-09-11,2025-09-21,Pago
1780,1780,44096.3,2025-10-15,2025-10-30,Pago
1781,1781,30645.72,2025-11-17,2025-11-16,Pago
1782,1782,46988.35,2025-12-18,,Vencido
1783,1783,48627.45,2026-01-08,2026-01-19,Pago
1784,1784,50583.36,2026-02-17,2026-02-14,Pago
1785,1785,37507.69,2026-03-22,2026-04-03,Pago
1786,1786,25767.74,2026-04-21,2026-05-01,Pago
1787,1787,3198.48,2026-05-09,2026-05-15,Pago
1788,1788,27001.17,2026-06-15,2026-06-13,Pago
1789,1789,62692.83,2025-07-24,,Vencido
1790,1790,12322.55,2025-08-13,2025-08-17,Pago
1791,1791,44264.26,2025-09-24,2025-10-05,Pago
1792,1792,54017.1,2025-10-21,2025-10-30,Pago
1793,1793,61334.46,2025-11-09,2025-11-08,Pago
1794,1794,19761.88,2025-12-08,,Vencido
1795,1795,15723.26,2026-01-16,2026-01-27,Pago
1796,1796,63268.46,2026-02-16,2026-02-24,Pago
1797,1797,20345.66,2026-03-23,2026-04-04,Pago
1798,1798,6302.64,2026-04-18,,Vencido
1799,1799,47114.86,2026-05-08,2026-05-17,Pago
1800,1800,26103.42,2026-06-18,,Vencido
1801,1801,47417.37,2025-07-15,2025-07-29,Pago
1802,1802,53331.19,2025-08-12,2025-08-17,Pago
1803,1803,39392.82,2025-09-16,2025-10-01,Pago
1804,1804,57334.78,2025-10-17,2025-10-20,Pago
1805,1805,1454.03,2025-11-15,2025-11-16,Pago
1806,1806,36121.44,2025-12-11,,Vencido
1807,1807,44993.37,2026-01-20,2026-01-20,Pago
1808,1808,562.6,2026-02-11,2026-02-10,Pago
1809,1809,15756.14,2026-03-23,2026-04-07,Pago
1810,1810,52235.63,2026-04-13,2026-04-28,Pago
1811,1811,46135.36,2026-05-20,2026-05-17,Pago
1812,1812,61802.27,2026-06-08,2026-06-06,Pago
1813,1813,16424.08,2025-07-24,2025-07-27,Pago
1814,1814,42663.14,2025-08-11,2025-08-26,Pago
1815,1815,47666.37,2025-09-21,2025-09-22,Pago
1816,1816,58276.61,2025-10-21,2025-10-30,Pago
1817,1817,50206.78,2025-11-11,2025-11-09,Pago
1818,1818,15228.1,2025-12-10,2025-12-20,Pago
1819,1819,43461.6,2026-01-13,2026-01-19,Pago
1820,1820,9979.64,2026-02-18,2026-02-22,Pago
1821,1821,43888.23,2026-03-23,2026-03-25,Pago
1822,1822,15513.29,2026-04-12,2026-04-13,Pago
1823,1823,32585.43,2026-05-21,,Vencido
1824,1824,27321.46,2026-06-18,2026-06-15,Pago
1825,1825,51654.66,2025-07-15,2025-07-14,Pago
1826,1826,59420.34,2025-08-23,2025-08-25,Pago
1827,1827,29851.72,2025-09-09,2025-09-19,Pago
1828,1828,43827.34,2025-10-13,2025-10-12,Pago
1829,1829,48178.69,2025-11-17,2025-11-28,Pago
1830,1830,1106.99,2025-12-20,2025-12-28,Pago
1831,1831,44623.0,2026-01-13,,Vencido
1832,1832,34016.33,2026-02-16,2026-02-18,Pago
1833,1833,20646.05,2026-03-17,2026-04-01,Pago
1834,1834,60288.69,2026-04-07,2026-04-11,Pago
1835,1835,39353.76,2026-05-21,2026-05-31,Pago
1836,1836,14225.99,2026-06-13,2026-06-13,Pago
1837,1837,19263.45,2025-07-24,2025-08-04,Pago
1838,1838,29251.71,2025-08-15,2025-08-21,Pago
1839,1839,49069.32,2025-09-23,2025-09-24,Pago
1840,1840,36212.46,2025-10-11,,Vencido
1841,1841,33740.51,2025-11-15,2025-11-15,Pago
1842,1842,42748.29,2025-12-10,,Vencido
1843,1843,52074.19,2026-01-12,2026-01-14,Pago
1844,1844,55797.89,2026-02-08,2026-02-11,Pago
1845,1845,56472.23,2026-03-20,2026-03-31,Pago
1846,1846,30070.65,2026-04-20,2026-04-30,Pago
1847,1847,61666.54,2026-05-20,2026-05-19,Pago
1848,1848,32559.3,2026-06-14,2026-06-18,Pago
1849,1849,18198.76,2025-07-16,2025-07-22,Pago
1850,1850,10290.2,2025-08-16,2025-08-23,Pago
1851,1851,19001.5,2025-09-12,2025-09-23,Pago
1852,1852,58220.56,2025-10-10,2025-10-09,Pago
1853,1853,9328.74,2025-11-16,2025-11-30,Pago
1854,1854,47479.44,2025-12-13,2025-12-16,Pago
1855,1855,35333.92,2026-01-20,2026-02-02,Pago
1856,1856,44237.71,2026-02-10,2026-02-12,Pago
1857,1857,61042.7,2026-03-20,2026-03-17,Pago
1858,1858,18791.38,2026-04-14,,Vencido
1859,1859,33692.03,2026-05-08,2026-05-15,Pago
1860,1860,60903.36,2026-06-09,2026-06-23,Pago
1861,1861,46070.43,2025-07-13,2025-07-15,Pago
1862,1862,25656.29,2025-08-14,2025-08-28,Pago
1863,1863,16057.77,2025-09-13,,Vencido
1864,1864,56703.08,2025-10-24,2025-11-05,Pago
1865,1865,2444.47,2025-11-16,2025-11-21,Pago
1866,1866,38942.36,2025-12-19,,Vencido
1867,1867,36132.42,2026-01-07,2026-01-20,Pago
1868,1868,36286.84,2026-02-15,2026-02-26,Pago
1869,1869,12282.01,2026-03-12,,Vencido
1870,1870,64627.98,2026-04-21,2026-05-04,Pago
1871,1871,36443.2,2026-05-08,2026-05-07,Pago
1872,1872,54020.37,2026-06-21,2026-06-28,Pago
1873,1873,43748.28,2025-07-14,2025-07-25,Pago
1874,1874,38415.22,2025-08-16,2025-08-20,Pago
1875,1875,35501.88,2025-09-20,2025-09-23,Pago
1876,1876,48867.59,2025-10-20,2025-11-03,Pago
1877,1877,42831.2,2025-11-10,,Vencido
1878,1878,43714.95,2025-12-16,2025-12-13,Pago
1879,1879,33368.76,2026-01-09,2026-01-23,Pago
1880,1880,58506.7,2026-02-07,2026-02-20,Pago
1881,1881,2087.49,2026-03-18,2026-03-25,Pago
1882,1882,55827.67,2026-04-15,,Vencido
1883,1883,57373.51,2026-05-20,2026-05-17,Pago
1884,1884,22201.68,2026-06-08,2026-06-14,Pago
1885,1885,14293.32,2025-07-19,2025-08-01,Pago
1886,1886,7863.79,2025-08-21,2025-09-02,Pago
1887,1887,55565.49,2025-09-24,2025-10-05,Pago
1888,1888,36539.29,2025-10-24,2025-10-26,Pago
1889,1889,60590.06,2025-11-18,2025-11-28,Pago
1890,1890,41420.82,2025-12-08,2025-12-10,Pago
1891,1891,37845.35,2026-01-10,2026-01-07,Pago
1892,1892,33643.12,2026-02-08,2026-02-16,Pago
1893,1893,64245.74,2026-03-10,2026-03-25,Pago
1894,1894,12966.64,2026-04-08,2026-04-20,Pago
1895,1895,52018.1,2026-05-17,2026-05-24,Pago
1896,1896,1066.72,2026-06-17,2026-07-02,Pago
1897,1897,59499.28,2025-07-17,2025-07-19,Pago
1898,1898,41006.3,2025-08-23,2025-08-23,Pago
1899,1899,36648.4,2025-09-20,2025-09-27,Pago
1900,1900,60286.34,2025-10-23,2025-10-23,Pago
1901,1901,44806.51,2025-11-23,,Vencido
1902,1902,61779.02,2025-12-12,2025-12-27,Pago
1903,1903,37693.2,2026-01-17,2026-01-30,Pago
1904,1904,64116.12,2026-02-13,2026-02-13,Pago
1905,1905,50229.02,2026-03-11,2026-03-26,Pago
1906,1906,24633.73,2026-04-15,2026-04-28,Pago
1907,1907,22145.5,2026-05-08,2026-05-23,Pago
1908,1908,33134.32,2026-06-12,2026-06-26,Pago
1909,1909,31752.62,2025-07-14,2025-07-19,Pago
1910,1910,11661.09,2025-08-25,2025-09-05,Pago
1911,1911,9086.3,2025-09-13,2025-09-10,Pago
1912,1912,13713.02,2025-10-22,2025-10-20,Pago
1913,1913,19581.23,2025-11-09,2025-11-10,Pago
1914,1914,38199.2,2025-12-22,2025-12-23,Pago
1915,1915,1957.71,2026-01-15,2026-01-12,Pago
1916,1916,45265.65,2026-02-09,2026-02-09,Pago
1917,1917,55771.19,2026-03-19,2026-03-29,Pago
1918,1918,23595.26,2026-04-09,2026-04-12,Pago
1919,1919,19749.18,2026-05-18,2026-05-19,Pago
1920,1920,8685.47,2026-06-18,2026-06-25,Pago
1921,1921,11449.47,2025-07-11,,Vencido
1922,1922,41315.36,2025-08-21,2025-08-19,Pago
1923,1923,30058.74,2025-09-17,2025-09-18,Pago
1924,1924,46074.44,2025-10-15,2025-10-27,Pago
1925,1925,13046.31,2025-11-08,2025-11-11,Pago
1926,1926,53828.07,2025-12-13,,Vencido
1927,1927,57158.32,2026-01-19,2026-02-03,Pago
1928,1928,5250.82,2026-02-09,2026-02-17,Pago
1929,1929,62290.09,2026-03-16,2026-03-29,Pago
1930,1930,35011.87,2026-04-21,,Vencido
1931,1931,47796.19,2026-05-08,,Vencido
1932,1932,4026.53,2026-06-17,,Vencido
1933,1933,34299.2,2025-07-25,2025-08-08,Pago
1934,1934,39890.84,2025-08-22,2025-09-05,Pago
1935,1935,56900.27,2025-09-24,2025-09-24,Pago
1936,1936,54932.66,2025-10-09,2025-10-20,Pago
1937,1937,16058.68,2025-11-20,2025-11-29,Pago
1938,1938,10670.16,2025-12-18,2025-12-27,Pago
1939,1939,21677.95,2026-01-08,2026-01-17,Pago
1940,1940,56012.69,2026-02-18,2026-03-01,Pago
1941,1941,62120.78,2026-03-19,2026-03-18,Pago
1942,1942,39249.84,2026-04-18,2026-04-19,Pago
1943,1943,28078.92,2026-05-17,2026-05-21,Pago
1944,1944,61911.23,2026-06-19,2026-06-29,Pago
1945,1945,29891.89,2025-07-13,,Vencido
1946,1946,62049.35,2025-08-19,2025-08-21,Pago
1947,1947,8929.33,2025-09-19,2025-10-01,Pago
1948,1948,5083.11,2025-10-22,,Vencido
1949,1949,3807.32,2025-11-18,2025-12-01,Pago
1950,1950,61398.43,2025-12-12,2025-12-14,Pago
1951,1951,28146.53,2026-01-14,,Vencido
1952,1952,27847.37,2026-02-14,2026-02-20,Pago
1953,1953,8111.34,2026-03-11,,Vencido
1954,1954,39728.57,2026-04-09,2026-04-24,Pago
1955,1955,5981.75,2026-05-09,2026-05-11,Pago
1956,1956,5594.37,2026-06-17,2026-07-02,Pago
1957,1957,44525.46,2025-07-17,2025-07-20,Pago
1958,1958,42700.84,2025-08-13,2025-08-27,Pago
1959,1959,970.89,2025-09-15,,Vencido
1960,1960,15893.01,2025-10-21,2025-11-01,Pago
1961,1961,39731.62,2025-11-11,2025-11-21,Pago
1962,1962,35853.44,2025-12-15,2025-12-19,Pago
1963,1963,12540.61,2026-01-09,2026-01-18,Pago
1964,1964,11329.1,2026-02-21,2026-03-08,Pago
1965,1965,24333.01,2026-03-17,2026-03-20,Pago
1966,1966,38396.62,2026-04-07,,Vencido
1967,1967,58760.85,2026-05-20,2026-05-23,Pago
1968,1968,20017.47,2026-06-08,2026-06-07,Pago
1969,1969,19662.58,2025-07-23,2025-08-04,Pago
1970,1970,5631.8,2025-08-12,2025-08-24,Pago
1971,1971,5399.77,2025-09-09,2025-09-08,Pago
1972,1972,35748.09,2025-10-15,2025-10-26,Pago
1973,1973,33766.98,2025-11-10,2025-11-21,Pago
1974,1974,37058.11,2025-12-21,,Vencido
1975,1975,9565.06,2026-01-19,2026-01-18,Pago
1976,1976,57549.79,2026-02-19,,Vencido
1977,1977,39557.15,2026-03-15,2026-03-30,Pago
1978,1978,36883.68,2026-04-09,2026-04-08,Pago
1979,1979,34066.43,2026-05-13,2026-05-24,Pago
1980,1980,1275.93,2026-06-14,2026-06-27,Pago
1981,1981,56783.17,2025-07-14,2025-07-25,Pago
1982,1982,8356.19,2025-08-22,2025-08-31,Pago
1983,1983,20870.75,2025-09-20,2025-09-28,Pago
1984,1984,4031.05,2025-10-21,2025-10-28,Pago
1985,1985,36504.71,2025-11-20,2025-11-17,Pago
1986,1986,34521.99,2025-12-11,2025-12-23,Pago
1987,1987,57332.62,2026-01-11,,Vencido
1988,1988,31169.86,2026-02-19,2026-02-18,Pago
1989,1989,45339.82,2026-03-20,,Vencido
1990,1990,36757.43,2026-04-11,2026-04-10,Pago
1991,1991,48131.23,2026-05-17,2026-05-16,Pago
1992,1992,25743.55,2026-06-18,2026-06-16,Pago
1993,1993,61309.77,2025-07-18,2025-07-27,Pago
1994,1994,15673.33,2025-08-24,2025-08-23,Pago
1995,1995,35626.86,2025-09-12,2025-09-14,Pago
1996,1996,40561.91,2025-10-22,2025-10-25,Pago
1997,1997,52512.86,2025-11-23,2025-11-29,Pago
1998,1998,10417.18,2025-12-12,2025-12-11,Pago
1999,1999,4276.18,2026-01-16,2026-01-31,Pago
2000,2000,62527.83,2026-02-09,2026-02-21,Pago
2001,2001,1440.68,2026-03-17,,Vencido
2002,2002,3609.77,2026-04-16,2026-04-21,Pago
2003,2003,29890.53,2026-05-09,2026-05-18,Pago
2004,2004,59004.34,2026-06-20,2026-06-17,Pago
2005,2005,39753.01,2025-07-23,2025-08-05,Pago
2006,2006,24585.24,2025-08-24,2025-09-08,Pago
2007,2007,57395.85,2025-09-18,2025-09-16,Pago
2008,2008,21844.37,2025-10-24,2025-10-26,Pago
2009,2009,35844.11,2025-11-17,2025-11-27,Pago
2010,2010,19742.9,2025-12-16,,Vencido
2011,2011,49714.16,2026-01-20,2026-01-20,Pago
2012,2012,29036.77,2026-02-13,2026-02-27,Pago
2013,2013,62505.08,2026-03-10,2026-03-23,Pago
2014,2014,8314.85,2026-04-13,2026-04-21,Pago
2015,2015,45816.41,2026-05-09,2026-05-06,Pago
2016,2016,61892.16,2026-06-19,2026-06-28,Pago
2017,2017,60384.79,2025-07-11,2025-07-19,Pago
2018,2018,50881.78,2025-08-18,2025-08-15,Pago
2019,2019,18678.19,2025-09-14,2025-09-12,Pago
2020,2020,16973.76,2025-10-09,2025-10-24,Pago
2021,2021,25900.04,2025-11-16,2025-11-26,Pago
2022,2022,7494.08,2025-12-13,2025-12-16,Pago
2023,2023,64236.63,2026-01-13,2026-01-16,Pago
2024,2024,62537.37,2026-02-06,2026-02-03,Pago
2025,2025,9923.82,2026-03-12,2026-03-17,Pago
2026,2026,23225.26,2026-04-10,2026-04-22,Pago
2027,2027,37566.82,2026-05-10,2026-05-08,Pago
2028,2028,23437.28,2026-06-20,2026-06-21,Pago
2029,2029,17010.82,2025-07-17,2025-07-19,Pago
2030,2030,62292.45,2025-08-11,2025-08-08,Pago
2031,2031,11072.85,2025-09-15,2025-09-20,Pago
2032,2032,54464.02,2025-10-12,2025-10-26,Pago
2033,2033,60274.27,2025-11-09,2025-11-21,Pago
2034,2034,42209.42,2025-12-14,2025-12-13,Pago
2035,2035,17654.26,2026-01-11,,Vencido
2036,2036,63498.72,2026-02-16,2026-02-28,Pago
2037,2037,50731.54,2026-03-11,,Vencido
2038,2038,11099.27,2026-04-13,2026-04-11,Pago
2039,2039,8833.39,2026-05-22,2026-06-01,Pago
2040,2040,764.83,2026-06-12,2026-06-12,Pago
2041,2041,43667.79,2025-07-19,2025-07-19,Pago
2042,2042,8807.26,2025-08-14,2025-08-13,Pago
2043,2043,25714.65,2025-09-12,2025-09-21,Pago
2044,2044,43329.59,2025-10-11,,Vencido
2045,2045,29183.6,2025-11-20,2025-11-30,Pago
2046,2046,29097.12,2025-12-17,2025-12-24,Pago
2047,2047,61411.14,2026-01-12,2026-01-11,Pago
2048,2048,63354.06,2026-02-20,2026-03-01,Pago
2049,2049,29040.37,2026-03-21,2026-03-23,Pago
2050,2050,25764.29,2026-04-14,2026-04-16,Pago
2051,2051,13109.49,2026-05-21,2026-06-04,Pago
2052,2052,12340.62,2026-06-11,2026-06-24,Pago
2053,2053,43511.2,2025-07-12,,Vencido
2054,2054,64247.57,2025-08-19,2025-08-26,Pago
2055,2055,58737.72,2025-09-10,2025-09-20,Pago
2056,2056,3606.14,2025-10-18,,Vencido
2057,2057,13152.65,2025-11-08,2025-11-22,Pago
2058,2058,45356.32,2025-12-08,2025-12-15,Pago
2059,2059,45867.41,2026-01-21,2026-01-26,Pago
2060,2060,17228.76,2026-02-14,2026-02-13,Pago
2061,2061,50625.67,2026-03-18,2026-03-27,Pago
2062,2062,15884.57,2026-04-08,2026-04-21,Pago
2063,2063,39635.52,2026-05-19,2026-05-24,Pago
2064,2064,5119.72,2026-06-12,2026-06-18,Pago
2065,2065,42382.39,2025-07-26,2025-08-09,Pago
2066,2066,23610.61,2025-08-20,2025-08-31,Pago
2067,2067,3560.24,2025-09-13,2025-09-25,Pago
2068,2068,37000.19,2025-10-10,2025-10-13,Pago
2069,2069,17669.9,2025-11-16,2025-11-29,Pago
2070,2070,20941.54,2025-12-14,,Vencido
2071,2071,17522.83,2026-01-20,2026-01-27,Pago
2072,2072,6753.8,2026-02-06,2026-02-17,Pago
2073,2073,5152.14,2026-03-11,2026-03-23,Pago
2074,2074,17105.2,2026-04-16,2026-04-29,Pago
2075,2075,46132.34,2026-05-17,,Vencido
2076,2076,33348.78,2026-06-21,2026-06-25,Pago
2077,2077,47474.74,2025-07-12,2025-07-16,Pago
2078,2078,44722.12,2025-08-14,2025-08-27,Pago
2079,2079,49204.34,2025-09-22,2025-09-26,Pago
2080,2080,57887.77,2025-10-16,2025-10-27,Pago
2081,2081,49927.13,2025-11-14,2025-11-22,Pago
2082,2082,37661.64,2025-12-16,2025-12-24,Pago
2083,2083,47474.68,2026-01-14,2026-01-13,Pago
2084,2084,63356.08,2026-02-10,2026-02-15,Pago
2085,2085,18369.98,2026-03-17,2026-03-27,Pago
2086,2086,57502.95,2026-04-11,2026-04-19,Pago
2087,2087,22760.92,2026-05-15,2026-05-28,Pago
2088,2088,64419.41,2026-06-18,2026-07-03,Pago
2089,2089,56516.07,2025-07-26,2025-07-27,Pago
2090,2090,3240.22,2025-08-19,2025-08-22,Pago
2091,2091,42350.66,2025-09-09,2025-09-13,Pago
2092,2092,55960.8,2025-10-14,2025-10-28,Pago
2093,2093,43332.29,2025-11-22,2025-12-04,Pago
2094,2094,25684.51,2025-12-13,2025-12-21,Pago
2095,2095,53424.72,2026-01-10,2026-01-13,Pago
2096,2096,39470.71,2026-02-06,2026-02-12,Pago
2097,2097,26816.5,2026-03-22,2026-04-05,Pago
2098,2098,40781.45,2026-04-10,2026-04-22,Pago
2099,2099,42065.78,2026-05-14,2026-05-12,Pago
2100,2100,50265.13,2026-06-06,2026-06-06,Pago
2101,2101,64569.97,2025-07-25,2025-07-22,Pago
2102,2102,54713.15,2025-08-14,2025-08-12,Pago
2103,2103,43585.19,2025-09-23,2025-09-26,Pago
2104,2104,32560.72,2025-10-09,,Vencido
2105,2105,16070.55,2025-11-23,2025-11-27,Pago
2106,2106,30696.87,2025-12-17,2025-12-30,Pago
2107,2107,59541.83,2026-01-11,,Vencido
2108,2108,63126.98,2026-02-21,2026-02-28,Pago
2109,2109,51443.52,2026-03-16,,Vencido
2110,2110,50174.58,2026-04-21,,Vencido
2111,2111,61229.16,2026-05-16,2026-05-13,Pago
2112,2112,54573.36,2026-06-11,2026-06-17,Pago
2113,2113,59665.75,2025-07-24,2025-08-04,Pago
2114,2114,52922.64,2025-08-19,2025-08-18,Pago
2115,2115,53759.23,2025-09-11,2025-09-22,Pago
2116,2116,38629.38,2025-10-21,2025-11-01,Pago
2117,2117,16916.14,2025-11-20,2025-12-01,Pago
2118,2118,51795.7,2025-12-18,2026-01-02,Pago
2119,2119,60072.9,2026-01-11,2026-01-12,Pago
2120,2120,48702.95,2026-02-08,2026-02-18,Pago
2121,2121,51308.14,2026-03-13,2026-03-11,Pago
2122,2122,40982.31,2026-04-22,2026-04-29,Pago
2123,2123,58616.27,2026-05-09,2026-05-19,Pago
2124,2124,21429.9,2026-06-09,2026-06-23,Pago
2125,2125,33890.49,2025-07-23,2025-07-20,Pago
2126,2126,13801.17,2025-08-15,2025-08-26,Pago
2127,2127,41415.11,2025-09-24,2025-09-27,Pago
2128,2128,32950.8,2025-10-10,2025-10-19,Pago
2129,2129,8828.25,2025-11-23,2025-12-07,Pago
2130,2130,64771.05,2025-12-11,,Vencido
2131,2131,15737.77,2026-01-22,2026-01-20,Pago
2132,2132,41236.89,2026-02-10,2026-02-21,Pago
2133,2133,13596.98,2026-03-14,2026-03-19,Pago
2134,2134,62708.55,2026-04-22,2026-05-03,Pago
2135,2135,2151.83,2026-05-19,2026-05-16,Pago
2136,2136,46090.4,2026-06-19,2026-06-20,Pago
2137,2137,63917.86,2025-07-22,2025-07-19,Pago
2138,2138,62040.92,2025-08-23,2025-09-02,Pago
2139,2139,63260.03,2025-09-17,2025-09-15,Pago
2140,2140,32041.67,2025-10-11,,Vencido
2141,2141,6205.39,2025-11-19,2025-12-02,Pago
2142,2142,17845.24,2025-12-13,2025-12-10,Pago
2143,2143,5056.57,2026-01-13,2026-01-19,Pago
2144,2144,34139.03,2026-02-10,2026-02-21,Pago
2145,2145,49582.04,2026-03-12,2026-03-16,Pago
2146,2146,64308.17,2026-04-16,,Vencido
2147,2147,41389.07,2026-05-16,2026-05-27,Pago
2148,2148,8993.45,2026-06-09,2026-06-17,Pago
2149,2149,7371.74,2025-07-25,2025-07-30,Pago
2150,2150,35389.43,2025-08-10,2025-08-12,Pago
2151,2151,12240.18,2025-09-15,2025-09-27,Pago
2152,2152,14774.65,2025-10-16,2025-10-15,Pago
2153,2153,59193.71,2025-11-23,2025-11-28,Pago
2154,2154,60264.74,2025-12-15,,Vencido
2155,2155,44638.59,2026-01-16,2026-01-17,Pago
2156,2156,13055.44,2026-02-14,2026-02-25,Pago
2157,2157,21126.14,2026-03-14,2026-03-26,Pago
2158,2158,43136.45,2026-04-15,2026-04-22,Pago
2159,2159,33802.03,2026-05-13,2026-05-15,Pago
2160,2160,50066.11,2026-06-11,2026-06-10,Pago
2161,2161,48689.4,2025-07-14,2025-07-16,Pago
2162,2162,32214.0,2025-08-12,2025-08-24,Pago
2163,2163,63887.22,2025-09-12,2025-09-16,Pago
2164,2164,51588.25,2025-10-22,2025-11-01,Pago
2165,2165,13119.59,2025-11-22,2025-11-30,Pago
2166,2166,24559.86,2025-12-15,2025-12-14,Pago
2167,2167,6385.41,2026-01-14,2026-01-29,Pago
2168,2168,49719.85,2026-02-15,2026-02-24,Pago
2169,2169,49590.44,2026-03-13,2026-03-16,Pago
2170,2170,59511.83,2026-04-19,2026-04-16,Pago
2171,2171,49601.23,2026-05-14,2026-05-14,Pago
2172,2172,12031.14,2026-06-21,2026-06-26,Pago
2173,2173,40429.11,2025-07-22,,Vencido
2174,2174,21184.78,2025-08-17,2025-08-18,Pago
2175,2175,29526.63,2025-09-22,2025-09-25,Pago
2176,2176,57130.39,2025-10-14,2025-10-27,Pago
2177,2177,30572.24,2025-11-17,2025-12-02,Pago
2178,2178,29460.05,2025-12-11,,Vencido
2179,2179,16919.74,2026-01-17,2026-01-23,Pago
2180,2180,37497.0,2026-02-10,,Vencido
2181,2181,20887.49,2026-03-20,2026-03-31,Pago
2182,2182,60580.45,2026-04-21,2026-04-29,Pago
2183,2183,26533.89,2026-05-17,2026-05-14,Pago
2184,2184,49204.8,2026-06-13,2026-06-23,Pago
2185,2185,19749.03,2025-07-13,2025-07-21,Pago
2186,2186,43001.78,2025-08-17,2025-08-14,Pago
2187,2187,33717.98,2025-09-14,2025-09-16,Pago
2188,2188,22154.43,2025-10-09,2025-10-22,Pago
2189,2189,7274.94,2025-11-16,2025-11-13,Pago
2190,2190,44538.29,2025-12-16,2025-12-27,Pago
2191,2191,34875.23,2026-01-09,,Vencido
2192,2192,55713.7,2026-02-08,2026-02-14,Pago
2193,2193,14697.13,2026-03-21,2026-03-24,Pago
2194,2194,7751.08,2026-04-20,2026-04-18,Pago
2195,2195,19226.69,2026-05-14,2026-05-19,Pago
